6.651408503921622806e-02,5.282000713930186386e-02,6.665139709281520108e-02,9.858361655736667950e-02,1.345217754574839220e-01,1.710614482915823742e-01,2.048727908926394892e-01,2.356482079613697600e-01,2.636287141832739378e-01
7.435270730985740761e-02,3.519317753747276678e-02,1.679122099027001783e-02,4.205816406455060996e-02,7.483270305778819131e-02,1.046103618236886718e-01,1.319007524981206936e-01,1.565291774186925999e-01,1.799807493762138888e-01
7.780513952514359066e-02,3.778017522434028164e-02,1.179258145513685518e-02,3.363978595551524869e-02,6.505305269854945449e-02,9.355339468888541898e-02,1.189933013999992656e-01,1.426290507949754260e-01,1.649455771668308923e-01
