1,9553.97255232914
1,3941.39334017032
1,1906.84438632988
1,15899.5426366561
1,2173.12062359276
1,5541.6300008793
1,2514.46380863086
1,2953.23019305125
1,19709.9488381737
1,4102.63947073701
1,2503.45849999995
1,6946.71911711353
1,2825.36879236941
1,2866.12642989781
1,8925.89414306143
1,6219.93933342977
1,11672.3590633563
1,6159.37185153871
1,16839.472192195
1,4603.9707351957
1,10465.7368492978
1,6618.87185065556
1,1368.58479249148
1,4272.68297912133
1,5918.16089353594
1,20007.4792250994
1,4448.93393029844
1,13248.4913666772
1,11234.2201538319
1,10188.1300997598
1,2838.12464024913
1,4958.96551224838
1,5108.82652532592
1,9460.62509736929
1,8293.70206527707
1,12670.920094575
1,14150.9386879264
1,12578.721162557
1,5739.88302488381
1,4886.67977200817
1,19885.4436033708
1,5791.98150018517
1,9859.50360360876
1,12129.1660305478
1,12374.0740660579
1,16407.6576335845
1,4548.04919170018
1,10204.1655394547
1,3142.57340186301
1,2676.69987013803
1,14451.887598124
1,12400.6974212178
1,8161.16978786838
1,3572.48143950253
1,15031.6318742479
1,15622.3802578653
1,8003.44973007031
1,2781.42634413869
1,2471.13315333891
1,17827.3798839983
1,1928.43478700499
1,2871.964398583
1,4769.11154973814
1,5889.74983288819
1,4605.8068339117
1,13492.9416247064
1,3135.95113192537
1,3141.68232958563
1,4595.94896141202
1,3365.34287577529
1,16243.8029730685
1,3017.26343814558
1,2248.99829037879
1,3240.63735966588
1,12624.6378977946
1,5759.68334761532
1,4125.25519217865
1,18921.3759668971
1,3639.62483857412
1,9306.48120007228
1,5240.77751967967
1,19109.2409545539
1,2805.40873792714
1,8589.15254976467
1,16270.4302508925
1,17410.6900347785
1,15732.4859383355
1,3636.69638152293
1,4137.86436345205
1,9478.54679940948
1,16111.3176983171
1,3291.14942396418
1,7629.46891055643
1,8114.2396921954
1,9858.49185018869
1,4302.84309427371
1,13549.4316520985
1,5827.43669146462
1,4170.61506401084
1,4594.63118993398
1,2465.31466593047
1,1951.49024079648
1,13301.5267758951
1,17864.5406429403
1,6566.02075732712
1,8046.20681938094
1,8987.28008084433
1,13172.9770665016
1,4146.95242044721
1,15281.1167574783
1,1689.75180342372
1,8893.93522260324
1,8456.43770667971
1,6167.00188927486
1,3244.21176055061
1,9963.66156693902
1,18467.4233302639
1,3050.35645443007
1,14001.6651213565
1,14152.7562625951
1,14495.7842358145
1,5072.85702316281
1,8398.56686267804
1,6930.06888780438
1,16495.4349278804
1,8788.75012254954
1,19073.2612965806
1,7781.06173853994
1,8038.91799133259
1,2682.06385032853
1,1628.19620238242
1,5203.89998194631
1,12650.856339657
1,6693.07201983155
1,7696.98386185122
1,16338.5582103896
1,19562.1289630867
1,16203.3060514665
1,13759.1206225623
1,4663.52666971928
1,1533.9697059993
1,11066.5035905648
1,7505.97070749334
1,7967.50603191122
1,4391.61185245109
1,15890.1796174468
1,5321.35478127339
1,23007.9433511352
1,15958.1660970367
1,9091.2601430446
1,38158.9608226993
1,18281.0170247099
1,8639.29390882535
1,14397.3591004803
1,7632.74020592425
1,15680.7414570346
1,11415.6681123195
1,2348.54858076084
1,5026.77863124844
1,2447.07221825261
1,2465.72636326715
1,15803.4381812126
1,16563.5148442988
1,20089.1961855418
1,27646.4373326405
1,15226.6349241172
1,11096.871516292
1,4585.22340478195
1,20788.5891268543
1,15873.8313999796
1,6218.03184873848
1,9484.66057114664
1,24711.3414945514
1,5538.83426578723
1,8536.75739055298
1,13654.2435752786
1,19489.9844219591
1,4089.94382842203
1,12836.3455014438
1,2322.9493368108
1,25335.6234356747
1,15102.1852481571
1,20885.4557730295
1,11373.3875946347
1,10029.5956612182
1,22123.9794519384
1,23021.1075711849
1,8610.78227627287
1,2907.94572266497
1,5243.67853672522
1,13792.9344830657
1,20406.8356941509
1,2510.75059870254
1,9321.88145096915
1,24813.6359779996
1,29634.1849093989
1,8608.68942493999
1,5770.98875825226
1,17384.4908033875
1,20276.2693412429
1,14344.7187024189
1,21850.7149900022
1,18444.1252042632
1,3101.06564743834
1,32348.2912479245
1,3578.5541375896
1,19599.8841859198
1,11606.5592956753
1,20396.9389332876
1,7169.99966077788
1,32482.8981046186
1,9025.45735450512
1,7689.70556991858
1,14742.179799649
1,16074.0735044427
1,11255.3760509276
1,35511.4061885409
1,13000.7320807857
1,16858.4375691351
1,5185.10914177402
1,19084.537972964
1,14594.6055141182
1,21576.3631407213
1,28950.3925932802
1,13485.0489340553
1,2202.01473991238
1,7467.11731421003
1,13675.4445360859
1,13141.3334455137
1,3282.69980156531
1,11908.1227993969
1,10342.432591143
1,15112.4030176718
1,9359.45396028376
1,26744.6954451557
1,4176.14247816038
1,33139.9824707231
1,32951.8940812823
1,13144.2763529212
1,9716.28217199918
1,35475.1328147261
1,4002.08793552223
1,11056.3915764743
1,16229.0443091297
1,18850.8174020948
1,4574.00436568814
1,9187.86097119282
1,18892.9573224941
1,9959.02869365817
1,15126.3004441156
1,15137.7687914399
1,1919.39025119949
1,12471.4259725544
1,2966.20425434791
1,20642.958144374
1,8422.93727019085
1,18442.5388624967
1,4358.88682887042
1,13033.6330794126
1,38129.9827088917
1,11032.612116964
1,19508.79991153
1,3966.46918685751
1,2527.57725261741
1,1892.31236763857
1,5454.88435271072
1,38187.98797072
1,7828.20723986205
1,17998.8039490664
1,17678.3144161627
1,13020.8402038889
1,22580.3684553482
1,14322.7383295147
1,23884.3436414514
1,5805.86864665738
1,6730.6534213315
1,13406.9933201163
1,35948.691699791
1,15377.9886209214
1,4680.97440799477
1,10530.6021777198
1,18509.6570589704
1,21787.68736557
1,35817.7229985623
1,13706.2886315591
1,3669.60766235472
1,18168.1598103743
1,8519.31101617391
1,16695.4041267457
1,23738.2716994338
1,14942.3950408281
1,7461.5356700612
1,14127.2773610417
1,41944.1807417408
1,11740.4288434164
1,14102.2204915162
1,2025.68153354545
1,2980.05863607391
1,15713.1177113403
1,7405.42194863961
1,19895.1324083633
1,7570.37075758258
1,15459.2404868643
1,1635.9248311263
1,18471.8176484926
1,17735.625604469
1,4916.66954682583
1,5139.86131661472
1,45273.4966140529
1,39794.2948930859
1,27768.3261132224
1,24262.1387609418
1,8532.58647083368
1,7469.14943622958
1,15127.260027287
1,14638.4186568744
1,4284.47379494292
1,14318.1133735006
1,22747.1092620997
1,8331.93827279738
1,22824.4899614502
1,27591.5600579366
1,17785.3167668184
1,5540.04608610154
1,7733.67525395066
1,3915.94369959058
1,12247.1569272606
1,1902.98871120962
1,16285.868783587
1,22476.5686384905
1,7768.62631753404
1,8183.95903937027
1,20747.3909387792
1,43925.4583855864
1,18906.4308429422
1,47345.6767495547
1,2650.7632174586
1,20536.6316141693
1,15268.7262284691
1,33272.7275688636
1,12236.7333168474
1,24123.1335400728
1,33936.0074256796
1,6978.58147207483
1,9181.84241810885
1,8308.31986837869
1,2935.09141578198
1,36391.8827382524
1,1621.2851781538
1,5242.98011998281
1,35717.9295917296
1,5749.45513509951
1,54821.4417970182
1,30706.405896826
1,1800.23270365641
1,5402.35107092602
1,25408.0673018351
1,13996.1676725436
1,20736.1498973793
1,17324.6698901042
1,21860.8745391031
1,5873.88285174751
1,13348.1613817951
1,6345.47402175302
1,7096.87848240661
1,7653.5654026409
1,35966.4353006001
1,33518.7315287533
1,37484.1015556049
1,12231.5513923087
1,4470.59171804684
1,5339.24667801687
1,3633.61135276279
1,16319.8846149456
1,21877.2434937511
1,7711.6922818159
1,17898.9635230519
1,6612.87972781514
1,10263.8807023659
1,25657.6290040009
1,23702.5786829676
1,10262.1130515434
1,5064.41624040104
1,42545.6744955897
1,14758.5579495222
1,7840.54623529922
1,6402.16075216748
1,16140.5529890384
1,35999.8674326886
1,25627.7810641405
1,16122.7420131706
1,25210.7313584056
1,13479.1256420335
1,8959.16383599586
1,58616.2101154042
1,14870.6113993209
1,29911.0931305268
1,20016.6826243999
1,8023.29239911362
1,15108.1927854653
1,15108.0942875406
1,5531.12190852534
1,3909.92109846946
1,37025.9828807871
1,3092.06454564036
1,23778.8142847613
1,12901.4747376384
1,5681.13842507492
1,7709.53421101832
1,10205.7850108414
1,40890.6434207822
1,12397.4060694597
1,12795.0387883185
1,21582.6134863126
1,12889.5133760168
1,32486.0611487119
1,16909.7559380778
1,19052.6930302839
1,35809.2024437977
1,7054.61462239453
1,7715.76819077002
1,1998.49404173565
1,31024.4250660761
1,13079.1070903464
1,4738.23948074914
1,12151.5490399726
1,9265.87033471365
1,37408.8766184948
1,10522.4557624747
1,17129.8584407316
1,31095.6201719014
1,11177.2244201343
1,10354.9479276583
1,26275.646271647
1,1751.05722959139
1,12462.600146508
1,36890.479692373
1,13080.9165836666
1,32838.581769068
1,4874.80535252327
1,3737.4676954826
1,14249.6019842324
1,25206.3177627328
1,23008.881732408
1,43526.7990877048
1,13437.8111778365
1,13809.5714976647
1,38092.3756880694
1,5356.91172456181
