labels,x,y,intensity
cell1,253.991784987658,823.408449117319,3094.77871102531
cell1,255.359940030877,713.984020789269,2576.12766917253
cell1,254.542678314511,755.182117620655,3115.86036045249
cell1,255.590265549677,788.930530250749,2092.16949601788
cell1,255.466959086543,849.999876315339,3579.76205224844
cell1,256.396224011384,761.80019823704,2067.35929539
cell1,255.847225885091,781.424265389239,2587.92529490933
cell1,256.499911708954,856.759245004053,1941.92447564884
cell1,255.777344370836,871.444038347475,2338.72640252785
cell1,257.199301831756,655.2786192915,2874.65584727266
cell1,257.590927525209,866.996720328982,1624.82511322315
cell1,258.034551755886,818.276159938239,4963.62170217104
cell1,258.208969134864,841.45078189273,5387.62255821897
cell1,258.987345730948,680.314517452995,2581.18708756874
cell1,259.688036146104,709.941678550607,5475.99549442665
cell1,258.391042978243,722.94669353244,4362.97466222907
cell1,259.029591160924,773.434890486108,1716.40134444364
cell1,259.363731186676,785.718566618161,1574.91810988238
cell1,260.322792730758,702.91246197881,2632.92280751807
cell1,260.325206966056,734.175303709192,5130.45122061988
cell1,261.14336533679,755.402495571342,2486.22892724489
cell1,259.958365442057,826.757919127881,4052.65406245372
cell1,260.814119892883,663.61563876148,2478.88731004944
cell1,261.493009786471,794.182612129411,3626.31792121907
cell1,261.915146586946,643.778066985233,2884.70138660411
cell1,262.293841022244,867.882502190211,2599.06991664123
cell1,262.415928099501,673.463881760939,1666.97734647353
cell1,263.241232285985,742.01410540835,4219.41952227532
cell1,262.857362581287,766.58690165624,2350.53941493225
cell1,263.752317648986,632.29497368227,2433.62063876002
cell1,263.805104109258,656.674030541543,2687.95075474742
cell1,264.147057397449,693.492899559166,3636.71121849651
cell1,263.126879626314,709.910921954516,3476.17799092431
cell1,264.297580150123,718.766771047253,5916.03036688178
cell1,263.539698194916,756.943635043012,1886.94082394706
cell1,264.086581184768,779.721237327534,3700.36328193433
cell1,263.498987807027,808.210497403717,2824.30981333333
cell1,264.929721729543,625.608621411464,1982.36355435809
cell1,264.79495600232,721.624659205228,3432.65181868353
cell1,265.255877530726,774.922608919154,3783.53127758973
cell1,264.744915334871,832.350204969715,2400.17644229619
cell1,265.07848234307,839.04806270842,2526.45526926599
cell1,265.175599116487,842.216791276842,1815.21940368861
cell1,266.105304405677,819.513870904422,3025.18572020974
cell1,265.70176678169,874.627252417957,2224.30940235087
cell1,266.797388249589,648.676039548498,3893.03098521918
cell1,267.678242444976,642.842365919317,2521.15942781712
cell1,267.57193871349,734.840999926457,3294.9969936708
cell1,267.755343768328,743.113709480602,3208.06240315534
cell1,268.076476698415,781.003539674615,2202.35438549458
cell1,267.809973940259,793.097816164479,10927.3209989469
cell1,268.121556414012,803.877607421347,3348.60941826123
cell1,268.475246025275,909.017408959077,2908.84689397141
cell1,268.773141820814,687.407168025834,4894.88742656384
cell1,269.115739842961,813.669070909053,3538.80130233955
cell1,270.063309955374,619.063828996547,2203.57794466711
cell1,269.72110543631,755.187262299394,3849.85138073143
cell1,271.083871855334,657.295191939922,1884.02080840577
cell1,271.52684929077,723.692773701073,3283.31550823908
cell1,271.077276312144,914.88199663084,4378.1678278697
cell1,271.793523532239,829.161108578451,3034.69046916972
cell1,272.52397988938,846.092033818803,5104.95401757511
cell1,271.997172045775,899.224731073271,2735.86854040118
cell1,272.54799379381,665.886923337338,4574.90584287678
cell1,272.944224508131,713.5123070759,4309.71001470101
cell1,273.031801810108,759.880949689985,5737.18659940714
cell1,272.678004564587,770.912047029176,4943.08402048285
cell1,273.222637021632,819.329794107148,4157.31245386566
cell1,273.15171937275,867.674718897011,3427.90116777226
cell1,274.183653545594,731.59886106876,1907.11652959914
cell1,274.69352707458,777.300891449936,3855.17204169559
cell1,273.656502956787,817.03507311223,1712.87273774585
cell1,274.603319461853,875.422122494045,2700.02764065576
cell1,273.495180672672,881.076318013091,3292.48991179015
cell1,274.806036298294,610.381971875784,2821.41332549148
cell1,274.992828783845,841.695061705106,4373.55924619728
cell1,275.845494286489,696.253437724905,6302.75221517626
cell1,276.293279681889,738.973286406059,3630.72637614378
cell1,275.439788197978,785.758528543351,4495.15688909488
cell1,276.341723126582,916.370228423384,2855.3484821763
cell1,276.973073617804,622.844226882963,3253.14332422482
cell1,276.323272394868,774.559896998572,1878.69138483621
cell1,276.514663096702,805.285013345736,2468.65550876939
cell1,276.474855694463,820.258422220493,1645.75634397505
cell1,277.62267275616,846.668824849176,3687.66196454304
cell1,276.682880489343,853.876250687711,3700.9740034702
cell1,278.360615653552,634.986610547709,2571.08492864794
cell1,278.290720785071,656.543982775243,3831.35274384792
cell1,277.851658150627,758.1902072984,3679.61936400803
cell1,277.520138909907,793.644069359717,5685.75752599419
cell1,277.953299582759,886.356057511474,2429.05657656438
cell1,279.032501881336,678.253658098188,2744.02502821996
cell1,278.36468489792,733.5564970364,1307.1123274549
cell1,279.284415048355,748.023899350849,5687.39655711347
cell1,279.026467767347,835.342758107155,5339.3835017646
cell1,279.663529339759,857.182820446506,3171.80452178139
cell1,279.984381490513,707.032048802608,3754.68996672843
cell1,281.43692597865,629.766316997414,4045.86618731689
cell1,281.468583576473,664.922308997498,6635.39221928393
cell1,281.130628801519,722.958147631716,4388.25767621878
cell1,280.740024563056,780.665420453101,5818.44440157117
cell1,280.719172029733,816.542782420384,2863.07425839459
cell1,282.633798035008,691.325785348368,4581.12946524846
cell1,281.6230295813,756.133837356208,3682.56298069696
cell1,281.777996893562,767.643093496319,2761.30336885618
cell1,282.594564945812,771.685457488583,3711.35420211972
cell1,282.932590344011,788.299763045254,3185.57490730528
cell1,282.394914280766,827.754148653794,5310.02501724314
cell1,281.455168934546,845.959028098394,4651.33861064513
cell1,281.388588816533,901.770948462647,2420.16887425437
cell1,283.361678054517,700.692726800123,3478.34605527535
cell1,282.938413082094,858.210182850564,3171.98780170927
cell1,282.65917357721,864.618451656982,4329.52535445839
cell1,282.809442209606,910.906387785011,3255.06017393516
cell1,283.364392804469,640.698883281758,4783.04962088053
cell1,283.811453797468,670.228411445156,6329.77254402268
cell1,284.564850921963,809.492233634194,5239.72804484834
cell1,284.648916327434,613.688982856941,2553.02349322784
cell1,285.822693705538,785.693055086365,3225.32265467763
cell1,286.094110088006,834.500210996832,7235.61395742447
cell1,285.617976140697,883.608032420923,5679.74374354077
cell1,287.400124047276,648.553231208498,3483.04763814827
cell1,286.884221351742,680.576573788803,2994.810243377
cell1,287.188737208175,718.105250261648,5567.53178367267
cell1,287.428265697633,777.184173687542,8434.5151878261
cell1,287.662028971588,912.369418362672,2687.10985906156
cell1,287.764773447729,695.839121323339,4252.9187255516
cell1,288.881300952624,736.059494906811,5069.1842676625
cell1,288.137087375717,818.58206109106,3209.6377865877
cell1,288.518327596453,607.824699555292,2156.55002908507
cell1,288.510819834003,618.49880550361,2682.59652581356
cell1,288.910016730718,623.83664068495,2965.79065123636
cell1,288.674001469211,752.992866916083,7387.10749140143
cell1,288.964308978151,847.062276942898,12054.5582743834
cell1,288.317160863962,869.61390558413,4375.20981198938
cell1,289.689972823547,598.773669373701,2568.72202069402
cell1,290.007108735816,899.037793230388,2425.95198666808
cell1,291.041533396141,738.420967878924,5262.75292618004
cell1,290.439494800108,911.723055281309,2088.4591464723
cell1,291.168635343561,925.293438367182,2052.65256202893
cell1,292.46875597357,656.929200290679,3248.96191631099
cell1,292.208721840692,744.048783359134,7412.82493717577
cell1,292.615656519387,759.148347580923,7350.33246909964
cell1,291.447527948117,798.515443043281,3039.96820800246
cell1,292.076645295155,824.660791056309,8133.93554448074
cell1,291.462304344742,839.504621348366,6147.2664945056
cell1,293.349389061092,585.69059416425,2958.49767208173
cell1,293.311365900061,612.420222672397,2166.51434634395
cell1,293.425849259787,635.338810799446,2687.15201331824
cell1,293.351860289015,671.548651373396,7716.50049798731
cell1,293.666257830518,722.342609226772,5817.42759322192
cell1,293.469835070531,763.961048214707,6362.83463147685
cell1,293.414586368037,855.583689731495,8168.51634890062
cell1,293.711516757637,681.6446343218,3414.80670387081
cell1,293.795278676607,689.149744622131,3604.58666645377
cell1,294.653806024808,733.366374597848,4821.78327388743
cell1,294.378977566624,805.814270014379,9860.66479435903
cell1,293.884619089482,815.375096306099,4175.76694629624
cell1,295.204761999688,643.911292286421,2434.46035219113
cell1,294.519273801768,709.400767238218,2494.81347804979
cell1,295.215294684977,871.544475786671,3371.91981576835
cell1,294.676617559636,918.33287771994,1926.77671786578
cell1,296.116474749141,650.067676036878,2884.22386048316
cell1,296.435850742579,753.530449343258,5422.45500932894
cell1,296.129149738436,781.251940749622,5548.64889573526
cell1,295.132911802114,788.584000971215,8272.81981793064
cell1,295.777525683599,904.461019601025,4670.1992049955
cell1,296.701082967672,656.954941296538,3484.88632045054
cell1,298.119694938519,696.185592742075,5400.1015522636
cell1,298.108368094731,799.780908702354,5218.48567431691
cell1,299.54437749571,716.413363187419,2649.30183163781
cell1,298.706826231983,771.361735254613,5446.67078824592
cell1,299.244263500035,814.966717074484,4734.68038792847
cell1,298.560240641417,835.948751226911,6322.26241118655
cell1,298.735929675426,844.665012281324,7479.44991483468
cell1,299.143009203932,890.902759323924,3672.57929211506
cell1,300.662651219041,678.642736149216,4304.87080414635
cell1,299.805539984221,763.736173786868,5438.66152223938
cell1,300.252659674304,785.834387019339,3139.41989068551
cell1,301.113596409099,602.271450757636,4123.93154642258
cell1,301.89895757122,640.03846236726,3831.20172399258
cell1,301.244327216131,645.63352376596,4010.65869584422
cell1,300.779803440816,670.301432222108,6495.33528724937
cell1,300.4158995705,737.307242045028,8301.36844907835
cell1,301.027449081349,791.573578425858,4575.15034369063
cell1,301.063209013155,860.917123771923,2905.82615748752
cell1,300.568503669489,866.318749630958,1830.85757229025
cell1,301.007216795658,886.639824789145,2971.48494490435
cell1,301.227936414612,908.626662410639,2337.2383065416
cell1,301.791235996298,690.031804316934,6097.77059092323
cell1,301.144935851168,726.472285221049,3337.91808080666
cell1,302.00097624547,828.245701632883,14383.5843953596
cell1,302.312840881189,880.609393634675,2227.86197969799
cell1,302.343827704659,931.574703314036,2156.00738947875
cell1,302.917065622909,629.704929886786,1996.41421449196
cell1,303.824791002061,651.551509475932,4873.67531369776
cell1,302.827764421574,676.349885443093,2509.73111555585
cell1,303.530204712497,709.4258389547,5255.07599766199
cell1,303.035508707311,823.626371235843,7721.89424059509
cell1,303.92484306668,663.722724953256,5588.25232578528
cell1,303.386843971088,715.714713530633,1910.41437490047
cell1,304.603709969971,759.726069697701,5322.43402225825
cell1,304.337236554413,768.988032024937,5279.99935880926
cell1,304.750379277281,639.067289398625,2802.26279806913
cell1,305.031496976359,684.308881807831,7182.04855591791
cell1,304.87178132111,754.847090344318,5702.64589866603
cell1,305.287256240447,818.039761668569,3693.70735130364
cell1,305.388642862094,836.512712733193,4282.26570020516
cell1,305.458041430479,845.121260461011,2372.65711476612
cell1,305.195499177011,899.980559952988,2748.29467510766
cell1,305.806179026565,659.313873469373,4327.64487707126
cell1,305.180783696769,734.619080922057,3141.17161581173
cell1,306.756808474266,805.34005665913,4141.65631635203
cell1,305.954944917342,918.014333904232,2246.76458897802
cell1,306.111197065653,924.91935453044,2807.1311413729
cell1,307.235115937424,603.847363798119,3823.59257256948
cell1,306.942261786226,698.784288915004,2625.44630239306
cell1,307.573498889298,792.460057177132,3848.08686882699
cell1,307.516630322922,855.999635312733,4480.25052785354
cell1,307.946398164178,862.542909045492,4712.39091177568
cell1,308.384246098696,583.294223774847,2148.14708472582
cell1,307.791879691348,614.232489951763,3157.95498188553
cell1,307.766600656703,648.236216544135,4910.57642872479
cell1,308.037638133283,745.671243621702,4679.80775461226
cell1,308.303706080614,784.743898119632,7814.20012010137
cell1,310.30528819824,633.551319231666,3445.18086987426
cell1,309.275408768201,690.107561803313,11050.0779666471
cell1,309.717908184003,780.627864822215,6117.11826796848
cell1,309.736159446592,643.527609663454,3000.27820570683
cell1,309.920776830449,671.063625525855,5424.5276495658
cell1,310.432534975842,679.372869331706,2133.60709707222
cell1,310.108225424219,704.795617914352,3187.08183113059
cell1,309.871820474238,729.369602674864,3275.11776486617
cell1,310.12894496373,773.125241064308,6163.53184837795
cell1,310.603264013998,822.901937015308,4130.04394848761
cell1,310.106048513599,889.520053949167,3028.36469533909
cell1,311.134665310022,574.271049952159,2776.33049462057
cell1,310.52530153953,598.789318240045,5677.35506888145
cell1,310.79557260495,625.277783769493,2905.55474584548
cell1,310.758120931234,768.342227699232,6190.75157995552
cell1,310.483851102348,802.971185860625,3618.20552209463
cell1,310.91567795108,927.577778021317,1624.48623110199
cell1,312.192120805289,662.1266422126,4524.71909209364
cell1,312.043499082553,849.15791933419,3525.82356481377
cell1,311.864958495391,864.658612437016,8366.39524430209
cell1,311.975166375915,872.5995974666,4613.82989814153
cell1,313.16834662104,735.477683010992,5240.63233520505
cell1,312.330056004867,748.988536162212,2799.13375145804
cell1,313.521480455729,756.833725423497,5624.24244888501
cell1,313.140474546229,833.290832235353,2135.8311245856
cell1,312.406679233411,856.226931131549,5821.05348054202
cell1,313.455766744375,634.410917044479,3591.62559662854
cell1,313.710799112171,689.107587765508,5360.43447349484
cell1,314.377035797798,840.259810706905,2893.11947396319
cell1,314.495350185958,881.159236794483,4972.43347515616
cell1,314.459276121464,911.417918808536,2478.12559972741
cell1,315.908295460303,619.214401016303,5670.77847862554
cell1,314.477499147965,719.667365920075,3083.62045498886
cell1,315.380207074017,730.458859044626,2948.3650072884
cell1,314.238569427597,822.487689452141,2140.88927807197
cell1,315.122332352342,904.22041154648,3106.84937579929
cell1,315.727054145918,580.820494181122,4029.99914232677
cell1,316.349468281611,666.568361831982,6746.5585003154
cell1,316.084165462103,774.493067306284,6778.69905042072
cell1,316.517836538931,791.552952342756,10763.7516577715
cell1,315.81421370359,893.445944652532,7534.11385493824
cell1,317.176757423201,643.537634638129,2824.91481042241
cell1,316.743576683736,673.717172877016,6554.05626361944
cell1,316.751534994752,784.839890549249,7390.96284822172
cell1,316.774977822829,853.424907722627,2120.69711159308
cell1,317.635260604093,920.398909225346,2626.06899300679
cell1,317.753618685539,805.882279193994,3801.65819091928
cell1,318.29108697123,845.328963415389,2214.52633009336
cell1,318.461028464518,621.386483444437,3445.72869449097
cell1,319.252088393261,741.294628693271,4117.38749743725
cell1,318.743675991848,816.511890263366,7014.61744997953
cell1,319.48722229923,885.736503529444,4383.93016495869
cell1,318.481421878078,904.322861227763,1617.18289743391
cell1,320.229100539344,658.467567853644,5608.20947024023
cell1,320.369838916488,748.514965092842,3988.97734303928
cell1,320.076485067293,760.333026162423,2422.61860465357
cell1,319.541329192818,792.069667347621,6256.70024087505
cell1,320.480760179609,833.697563112304,2330.34222054705
cell1,320.019028241531,839.814470811914,2898.32242689569
cell1,320.261350033499,898.576886285378,3032.60455009319
cell1,320.768350751939,574.227586835232,2812.57818346973
cell1,321.451152384471,768.270881795293,4042.2542103508
cell1,321.021078976436,810.199460132603,3767.47510915237
cell1,320.611464736858,869.813548905206,5028.94986464957
cell1,321.337796251456,654.786827716089,1919.55036526529
cell1,322.295781658895,679.322307289227,6038.11983549687
cell1,322.400307032086,857.71936137825,4356.14765839516
cell1,323.219070810079,602.892180177411,3063.54876061348
cell1,323.175524162171,734.695343444885,9986.47895170072
cell1,322.7905965577,777.031885058747,11583.5845462597
cell1,323.651244431531,803.05631641824,6349.21007193301
cell1,323.417561194358,792.721967916709,4588.47249203066
cell1,324.651966874879,850.548621826832,1970.54591426526
cell1,323.154501028782,872.174311432189,2742.58047019623
cell1,324.425979095786,594.89727177344,3432.48770214647
cell1,324.786511098669,615.437206084146,3718.24446189335
cell1,324.811274954004,690.087124373876,3336.44093815167
cell1,325.203639514873,706.106605074767,6280.38983843885
cell1,324.820353603301,741.346467328558,6451.61450547895
cell1,324.430925517166,750.086644266655,2938.00775963231
cell1,326.58402617824,572.080449983604,3472.54447941145
cell1,326.2972693537,630.765349652375,4088.09634217011
cell1,325.771259348435,760.575592660577,6214.29235367946
cell1,326.019321417417,826.605612090622,6011.0941725478
cell1,326.504691493188,830.533980402372,3406.47494215028
cell1,326.190152805772,843.021133366856,4010.11056532403
cell1,326.746064769371,642.757217135973,4655.49014468947
cell1,327.078784453512,716.478491669347,4030.08863297197
cell1,326.543666605415,730.834219719071,5899.26031282808
cell1,327.302029283691,808.993639547705,7776.29486772642
cell1,327.439750403977,816.824960724951,6664.30142694345
cell1,326.75474986315,862.350101677224,7550.12654284041
cell1,326.48960480107,899.811075626822,3177.77282072396
cell1,328.416922501216,590.324174269851,2109.63394504025
cell1,328.064859627776,622.297411312282,2203.64321387648
cell1,327.429916884247,634.421635026858,3402.82959736709
cell1,327.29990120269,771.653513197283,8767.32990602445
cell1,328.104512291817,780.787270990112,4740.13376529984
cell1,327.72467440936,788.948547377527,4912.40071271822
cell1,327.027806972265,793.127216350518,2353.55009212344
cell1,328.004980229661,800.778704650884,6444.13392160287
cell1,328.251527318141,893.247812466293,12625.0632116374
cell1,328.668272912132,661.932459412088,3743.81549370046
cell1,328.682951814975,669.495694496618,4049.93717514016
cell1,329.058889289973,699.649337540447,5525.39236984661
cell1,329.028220454552,885.434205633988,10430.531495336
cell1,330.607983486134,692.000362316134,3097.09044684266
cell1,330.736807292942,749.457830466482,5831.58444787716
cell1,330.361878427567,871.899186482283,2736.67290841645
cell1,331.983341860572,614.926448351042,3137.15534734971
cell1,331.742960547845,678.994714234822,5999.2662580293
cell1,332.476118258542,760.609648728265,6187.55502797788
cell1,331.868542675905,849.706632658147,3619.63144430012
cell1,333.460375344734,578.217953771338,2909.60755435002
cell1,333.006290446638,707.329324711622,6055.49856896188
cell1,332.745280682654,722.917398145468,4753.66720209189
cell1,334.908251233437,592.060579934848,3417.02407535227
cell1,333.693751763225,603.458557543277,2953.94643196437
cell1,333.982103021422,654.004510537927,2842.26746637248
cell1,333.704190041612,825.497048369986,4218.49558413856
cell1,333.903098928536,861.774624522545,6962.80978386909
cell1,334.10227842085,906.691548652605,4296.9431368847
cell1,334.949218329239,571.364699508855,1906.89042145309
cell1,335.41549271925,735.484674204508,4861.26393776436
cell1,333.725892106582,745.626898866813,4402.23141573068
cell1,335.199520819144,837.488079490876,5721.04863005475
cell1,334.492288076352,912.764702797351,4761.37374533429
cell1,335.447640384325,925.506357444094,1504.14847885489
cell1,336.121498877022,713.4879833779,5953.99132300062
cell1,335.432213849062,776.74339837947,3762.67733340698
cell1,335.842019234246,798.070063684036,9944.9299357664
cell1,336.38008876198,842.827670101986,3184.32494574582
cell1,336.624876297349,882.648886841816,6548.17217862008
cell1,336.174407659653,900.717756274887,1905.37379097742
cell1,336.700614193969,618.293855740324,3192.58542890515
cell1,336.945722821554,638.796182710895,6188.18302685262
cell1,337.511151375124,729.219218688104,5027.01727326958
cell1,336.67384366117,807.778445976716,6819.58127026458
cell1,335.872968032547,834.298452583118,3625.70301340741
cell1,337.835895476049,531.57427797057,2443.08325802815
cell1,337.98944164666,539.402481078174,2481.66576365415
cell1,337.647573117651,552.956530166547,3687.98659555379
cell1,337.799154790764,590.057964601036,2512.93536517952
cell1,338.295855250589,669.962508320008,5034.87630548981
cell1,338.164380105288,677.991003777533,4210.30989814361
cell1,338.099246478886,766.365097723079,4504.16490204365
cell1,337.42191368499,791.711146954535,8326.63911914344
cell1,337.957007145202,814.668296314292,8714.8271549979
cell1,339.135551128973,608.41092634132,3819.33868603375
cell1,339.479193825386,656.713901905233,2362.58059004605
cell1,338.211181190833,727.182797409897,2298.1114752597
cell1,338.649803217001,739.025128934248,3684.27171292277
cell1,338.455849670143,885.255896537816,3420.33814862847
cell1,339.702956594567,601.868772226944,3480.04261933917
cell1,339.787382316808,628.451329728715,4584.4235109
cell1,340.045654899635,645.146914881314,4159.20913861387
cell1,339.838427901193,685.744283402942,7996.19968096065
cell1,339.904887301226,747.081377406912,2268.27727902911
cell1,341.262233538037,581.714224636983,5083.66432754209
cell1,341.471884370169,651.312693340005,3780.2512814447
cell1,341.181619388617,760.616235834661,3049.444846813
cell1,341.72019078578,855.681176598962,7175.43879878827
cell1,342.212126497389,621.602567208903,2990.46763681647
cell1,341.562741140143,663.529179377671,3483.10767084166
cell1,341.429197719893,719.284109096273,4143.10542160211
cell1,341.998525679566,913.169472617556,7743.80024497907
cell1,342.424503331251,639.597012598872,3717.2831306338
cell1,343.289422397274,678.443623866822,4198.0236729935
cell1,342.586041900059,754.711841478548,3694.54713074605
cell1,343.870111119897,773.354423407057,4154.11440186615
cell1,343.148425516818,787.655414298583,4022.19802558346
cell1,343.536639324138,801.968742641622,11547.5352511343
cell1,343.413550675043,807.41702125512,2816.27988273999
cell1,343.873862984571,833.247901538105,10431.0765485712
cell1,342.697488540711,861.205858460941,4671.17071056501
cell1,344.589203275711,547.512426068319,2241.43202906717
cell1,343.739038994207,563.39877319795,2052.2761489285
cell1,344.070423557311,591.232140895771,3883.85756494223
cell1,344.158890685916,731.966252098185,4022.37351075778
cell1,344.274421950971,765.900048736062,3143.37001843176
cell1,344.024342485576,783.073326153769,2745.16198346311
cell1,343.504418329022,826.161932449752,3899.1162315833
cell1,343.979515830688,868.050654209144,6486.96179934438
cell1,345.954343171919,713.945571454002,2962.74062679512
cell1,345.398025538124,744.586007287729,3300.92153950373
cell1,345.309836664722,796.721503721508,12376.504102977
cell1,344.626138372767,878.589187118066,6936.41411156067
cell1,345.603777321853,896.005175012267,3261.15095246742
cell1,346.361118443356,673.395068795082,5700.06190190134
cell1,346.328220481706,704.699043183093,3454.09876906358
cell1,347.078040995414,581.797879069613,4631.33050015487
cell1,347.422256155746,648.580428720195,2252.89316172393
cell1,347.122608978594,697.26246027457,2834.85166630195
cell1,348.388043841152,640.213320658599,4358.50139430028
cell1,348.254879972395,759.056086579156,2588.42955567143
cell1,347.559821232873,775.79867219816,4649.79797103135
cell1,349.001847149811,534.718175104237,3009.97662570054
cell1,349.321844201128,595.5255457935,2156.49803926967
cell1,349.677930950664,623.876755584639,5870.98985017739
cell1,348.499881978056,632.55437046478,3935.69814578908
cell1,349.115738446295,736.829118202139,2837.61338261153
cell1,348.771928520076,894.226809841016,2885.23472617029
cell1,350.459979548194,566.366777520311,3936.46897922001
