9.131619955096885455e-02,8.443616856216407118e-02,7.950022419410399110e-02,7.609607505821927576e-02,7.383547505568974212e-02,7.360503521087792544e-02,7.383319750677226623e-02,7.543071031220505152e-02,7.780262393633533002e-02,8.161529250701908544e-02,8.607851355534040794e-02,9.154326194981959874e-02,9.709118343735249901e-02,1.034397366583981875e-01,1.098247108534244204e-01,1.165232957202565339e-01,1.239255521588082526e-01
9.197454419791238622e-02,8.159400317880738385e-02,7.193251782326175181e-02,6.324541750216636227e-02,5.543768732100983615e-02,4.886740124415457631e-02,4.322921856777652699e-02,3.858826827370698265e-02,3.541157361066390313e-02,3.329116705936251142e-02,3.202536039131511497e-02,3.205391251885528897e-02,3.382610318985663361e-02,3.690599182356494451e-02,4.222388404730900713e-02,4.997218793328509628e-02,5.783077836777304054e-02
9.283436757437286968e-02,8.201773201771882238e-02,7.202682707733991385e-02,6.273513109506366481e-02,5.435217181615546039e-02,4.664405004144781680e-02,3.973138579472205306e-02,3.374086187646251067e-02,2.942218872113606248e-02,2.627315099809387350e-02,2.456110841409025330e-02,2.412154975819035679e-02,2.565702466720103450e-02,2.940838860323069515e-02,3.623851037407375270e-02,4.399261678331603531e-02,5.159749008774568851e-02
