labels,x,y,intensity
cell1,294.685006557267,860.06964521115,11966.3789038928
cell1,296.632942457741,763.939183036356,18657.9457279845
cell1,296.114957543563,815.129092220383,13091.033444437
cell1,296.296134093859,842.533786769857,23327.8773516575
cell1,298.006519875606,718.184174730906,5708.24668725524
cell1,297.780264149974,788.081515922617,5717.53640559837
cell1,297.829280776107,870.838866404581,12413.9296214971
cell1,299.460783316095,678.856723221495,35441.3332439966
cell1,298.857321749006,737.562037874565,14675.8849981368
cell1,299.273515739414,745.831863773632,3886.01849370823
cell1,299.110762997441,757.230543457923,8850.16410816616
cell1,299.393118018542,846.670707084282,14179.0815969118
cell1,299.216321405418,905.306053923378,21360.9585758978
cell1,299.84323821416,883.248370647811,31929.3543424852
cell1,300.812410369659,864.291932510214,12413.8391860336
cell1,302.744588532784,751.318967447772,2759.08782116039
cell1,301.67851223766,847.631467806634,7435.91428178688
cell1,302.966223790364,695.619857873124,8096.8472519543
cell1,302.571709171515,796.505554452992,15833.1921156526
cell1,302.383056515222,815.353169513222,23390.9010321725
cell1,304.276710894177,763.252645190973,14417.9326247624
cell1,303.734086469088,787.668271056474,6104.75108794438
cell1,304.717399276089,771.025585565809,13576.4006147283
cell1,306.097164342842,676.143059170931,41352.7525639996
cell1,305.93287597093,809.997993075909,9310.56109498422
cell1,305.743888034961,876.685418920321,13297.5730639982
cell1,306.73263505141,750.029276064896,1763.86191764178
cell1,307.330221681232,843.329021608625,14521.8591752823
cell1,308.271769374093,738.236927627186,6904.27716421939
cell1,307.929779234844,868.680851147078,19122.3508343244
cell1,309.335695525615,783.589880335442,6416.67153309053
cell1,309.056950103263,795.749217094075,13550.9992034234
cell1,309.336825971261,825.074837477006,1406.69069683367
cell1,308.989448047783,837.308142212648,16946.164620412
cell1,308.690495563041,849.572983984964,16818.1441680148
cell1,308.876631131649,898.345677304773,4432.90678776877
cell1,310.56470981587,860.592684542127,4499.46731599927
cell1,310.126576354441,886.879488774117,44550.6825671696
cell1,310.494367958262,674.257017530295,28727.6906257091
cell1,311.448503075818,815.136335025434,26990.3268703521
cell1,311.127528100381,911.399322689464,23824.9293497601
cell1,312.114453125932,760.963913076407,8088.59199371512
cell1,311.863003506392,771.082890464308,6714.20209176738
cell1,311.677184136499,843.890096125548,9620.30288047022
cell1,311.539212429182,870.32434842515,7755.23273358075
cell1,313.175974023411,718.438053744043,4213.35321999431
cell1,314.728908786254,795.681871412446,12125.7562978816
cell1,315.345906993414,850.70307207843,20015.236097759
cell1,316.448317774848,742.542765525029,7887.86500230544
cell1,315.502539471483,781.146701412403,22047.4355350038
cell1,315.422601025576,816.574110153074,20025.1526630035
cell1,316.206845946166,837.15312307405,16550.5247286906
cell1,315.613236433648,858.93115195374,3883.85688827278
cell1,317.040940698297,739.504659989787,3738.78437428296
cell1,317.002309946746,752.636939030807,3471.94369959058
cell1,317.107056697377,802.529555971319,11437.5318369031
cell1,317.131124577717,883.582385572014,14876.3535088131
cell1,317.466778973848,915.765105848158,21912.7377930155
cell1,317.417038695185,690.058139684286,7151.71007280711
cell1,317.798253273273,759.182493413516,6630.27686285601
cell1,318.035408709656,810.929962677056,18045.0872884165
cell1,318.754576698745,670.821737704892,43134.3952962989
cell1,319.597433172243,875.235116565001,17834.7548997052
cell1,319.143401588102,891.185156281308,45801.3324883346
cell1,321.396712767305,719.26476670238,2592.80924353591
cell1,320.958154041305,845.149157770237,19238.174431099
cell1,322.286046606972,788.083158324719,14338.1930866962
cell1,322.586850952988,919.260029452767,29326.488382237
cell1,322.438829712843,783.408730446485,8619.85348810099
cell1,323.388871562034,818.413638779414,22960.7219873201
cell1,322.654003489363,853.223216783458,32642.99845765
cell1,322.61826478399,906.12175153484,5832.25135218405
cell1,325.38732899385,675.258730833846,7871.34575072821
cell1,325.092136247883,687.128616111517,7640.24536027886
cell1,325.885636530234,667.788660175054,35129.5617634223
cell1,326.596846867209,770.764469805706,4480.69703721987
cell1,325.833183979097,836.54777639131,34225.5546512981
cell1,327.887729751904,911.190480244846,4809.65499741194
cell1,327.853014968353,895.226215251845,53249.0397841913
cell1,327.677998899736,921.913878048323,28069.5547968034
cell1,328.752555662773,729.169782109822,1760.09829748274
cell1,328.82479084926,777.25326942167,4472.78778519986
cell1,328.621045045542,794.587972482361,24408.3008142438
cell1,328.95876790877,846.819685764111,11878.5929309938
cell1,329.068026745577,857.515977165383,17905.4752167238
cell1,330.663111465224,815.59796747156,15212.6767412285
cell1,329.482148522987,882.301054235594,20406.929318552
cell1,330.848673713691,760.645805834603,5405.92779457637
cell1,331.338616554788,808.332990816877,11243.0081683702
cell1,330.932894561268,828.563208459447,4182.08471415735
cell1,331.553038968569,770.003390575705,6270.9835390692
cell1,331.488719684004,835.908318762559,30006.4171981874
cell1,331.668394091154,852.50913053026,26785.9798048867
cell1,332.752892062125,664.791132964756,36078.2317135858
cell1,332.662054457475,752.271562957502,11960.6826818651
cell1,332.214202741986,909.381553499232,2830.7131830516
cell1,333.688482505833,775.17657592041,2587.52632630219
cell1,335.418217221557,738.393757392123,3317.00605048177
cell1,335.295878205733,822.819614655019,14097.2200560429
cell1,335.46536192694,928.785655415691,21732.6734183781
cell1,336.108934643505,682.614136229343,6309.66055287085
cell1,335.420040761385,801.165759069506,15800.8256480913
cell1,337.459459685933,789.520130014287,5613.03992827054
cell1,335.997114407035,816.311797389806,8099.67471530385
cell1,337.333831825316,860.99107083018,23253.7550869685
cell1,336.626919387994,886.875623390736,22292.4157305696
cell1,337.590539767884,669.242064294991,7132.50549439288
cell1,338.188739393793,868.892653214601,3780.44614737972
cell1,339.385491149204,661.914722321022,38591.0686642867
cell1,339.085934350229,746.742769685526,14350.9256971388
cell1,339.025975217829,769.060644706779,7106.23115751574
cell1,339.61124704132,781.954837018797,5725.8572466518
cell1,338.492988055339,849.341102981027,13735.5529890384
cell1,340.170193827033,834.877497030874,33656.1668025848
cell1,340.680360008598,854.400613576413,20235.9057284425
cell1,339.54001014653,880.557517169573,14742.0048334426
cell1,340.455099205692,893.032363820878,23205.0407922124
cell1,338.257406447747,928.12102642261,8180.26514372449
cell1,340.793569944584,679.856335920704,6309.90803154851
cell1,340.954421346868,901.869924904265,57070.5414920601
cell1,341.307915819233,934.506511557011,14723.3868628346
cell1,342.427091493823,807.851813698967,27802.2758124518
cell1,342.616375193972,825.890643749051,17833.6826243999
cell1,344.754238066783,737.74378265933,7514.61040771267
cell1,344.315492346835,840.337584219655,11535.81247214
cell1,345.430967763568,665.705192877,13211.2401326074
cell1,345.578521073932,734.710884029819,2372.50374190541
cell1,345.159499126579,785.751208359155,2850.28609871334
cell1,344.585536691567,834.154255670785,24499.2585398088
cell1,344.852776120107,922.501034526788,2793.71942887247
cell1,346.118758758271,851.562764785797,20304.4972858307
cell1,346.251445533666,930.061324370467,10979.3134827638
cell1,346.93469129025,676.520957604723,4078.62851509039
cell1,346.825610337945,741.849907938948,5565.26717105748
cell1,347.400779853283,885.66368601974,8818.03072593828
cell1,346.992664496398,905.403275350238,38022.8369066195
cell1,347.383414233559,795.062881858099,11247.0634746804
cell1,348.576674255063,867.470203454592,10771.5456962888
cell1,347.322383789475,893.663988166636,20214.5655987358
cell1,348.269312932075,940.974470264062,12836.5421712277
cell1,348.48404768259,658.104387270635,31241.5999053527
cell1,350.481028871854,806.291770065155,14802.8577899612
cell1,350.45248562185,827.647325049754,16869.6930302839
cell1,350.195147258177,856.459167725097,29004.5339521325
cell1,350.531183771151,880.116141988279,5882.75746077065
cell1,351.118052080812,817.355859870838,28841.4250660761
cell1,350.935274271916,944.135973203294,7333.3741575028
cell1,352.614498286839,767.603949570849,4334.93014888186
cell1,351.574053235294,842.341542983056,9746.36341419895
cell1,352.205054936984,884.9682814104,5415.80906678475
cell1,352.080801156805,908.473561127332,29104.9875602748
cell1,352.652402717026,738.369904918701,9556.00614643622
cell1,352.802876529454,898.014622587172,14904.199763436
cell1,354.202368728793,655.08364114109,25230.6830527178
cell1,354.497663826354,869.445934276074,8905.90786390001
cell1,355.469879500605,793.341961463124,9483.88879114929
cell1,355.403305634916,853.28104407397,20850.9378340061
cell1,355.815001158983,780.365872795075,1246.03093621392
cell1,355.78407394661,805.862406571685,9284.66123288234
cell1,355.071153225469,834.521396270076,17985.7457073524
cell1,355.655107610128,848.719035134079,7118.34040745648
cell1,355.416726097981,858.373266730647,24146.0548800452
cell1,358.809794381893,734.349305537681,13034.0691063135
cell1,358.469799103265,819.531090356636,18973.0410136131
cell1,359.217874726066,903.552459654624,21557.5402262853
cell1,358.987867350502,914.652358256006,41533.1613090453
cell1,358.607905488181,936.388936481316,12933.3964942133
cell1,360.294356621159,845.208058225696,9060.82495763398
cell1,360.880337555471,826.419839825494,35907.7576457598
cell1,361.451054426177,951.741654080085,4385.9189432218
cell1,362.593349182747,669.868430055912,3946.10465376159
cell1,362.194336175178,786.125277719138,4443.8012262318
cell1,362.660081014954,861.54273363609,19031.1878059139
cell1,362.058540202861,880.493419178039,3213.02889089717
cell1,362.908989191643,829.743881133873,31991.7037086056
cell1,363.000412762927,854.956069944308,21228.7856264268
cell1,363.268010515785,894.747008828087,3421.22704970455
cell1,363.863078363778,650.595498416059,22459.1478474135
cell1,364.722432122352,731.112067370123,8713.04175569897
cell1,364.007656856755,791.203604865081,8198.7005865519
cell1,363.989564273484,804.439308264823,13440.2921652249
cell1,364.891340003962,874.102287919055,8064.10682505423
cell1,364.158631361281,910.535999144535,28364.5528525414
cell1,364.126511032297,917.28953256555,28416.971391192
cell1,365.303956968714,940.761673402362,5748.96687511834
cell1,365.694907199246,654.611679425279,9013.40975717307
cell1,365.597068546368,669.016930868124,2668.31794538533
cell1,365.470513116509,723.357261258105,2885.78891420147
cell1,366.276272591061,766.042040465459,6406.68957767362
cell1,367.166813439457,834.065532276095,47338.8631733552
cell1,367.269694666894,888.948251428252,8053.31374763951
cell1,367.478630754698,810.763854039634,3059.53974543866
cell1,367.659905443582,847.783074242621,11809.0451751636
cell1,368.721892829204,730.495833121864,7018.88623820935
cell1,369.140964160089,789.922258702356,8073.81760667822
cell1,368.766156349014,819.521688551606,16166.9508193459
cell1,369.327726734822,882.896326401272,3743.05665208866
cell1,369.094459191831,898.347235520842,3935.01807164585
cell1,368.578610437447,904.772103056507,26522.6187581953
cell1,370.992214113727,647.773136931511,27250.435532599
cell1,369.703836102677,875.704123538189,9404.80786168946
cell1,370.453816036287,666.828479037577,2507.01998894422
cell1,370.850878892258,803.636555301755,14448.7774924895
cell1,370.532206859604,920.703301009379,47392.1500136511
cell1,370.398300413198,945.954289756429,1897.92329435367
cell1,371.21062811332,953.532468249284,2704.55461845512
cell1,372.013269532349,708.833993501201,8664.91450072263
cell1,371.43002020994,764.710621522654,5561.32877076999
cell1,371.785306409601,828.158588099471,28679.7319334116
cell1,372.021199662964,856.134766714262,14587.7146665609
cell1,373.705306749619,962.74495666412,9506.99860556959
cell1,375.030333215522,645.081221536867,28046.9640439335
cell1,374.31105140227,649.971511073054,16361.3582464884
cell1,375.197558140854,704.082774068963,8643.8612945733
cell1,374.888378036531,727.84669878047,9881.44984258594
cell1,376.243272078447,795.400885214594,9723.75168546306
cell1,375.688395514702,836.080360935731,32932.941130526
cell1,375.800786041884,890.471621579256,13553.9887406423
cell1,376.085530991514,941.363075504133,5780.32921743013
cell1,376.493886602953,873.703515404761,5582.5532041973
cell1,377.148743946348,924.067888321923,37172.0783596873
cell1,377.107531270011,926.941168229825,22078.3109446852
cell1,378.687276939581,802.356443586654,15446.9448421363
cell1,377.723606197753,828.518506255099,21494.0842511421
cell1,377.673537799812,899.076397787611,5276.3895046382
cell1,379.133788435497,762.385401432237,10685.6113124591
cell1,378.801341725551,785.904968851148,8918.10734951918
cell1,378.694928159092,817.596388285169,6909.98869418483
cell1,379.505917123359,857.089908037242,7541.39579122636
cell1,379.252350856814,849.463819873899,15939.2108739118
cell1,380.067398966711,881.008495143613,13356.314052374
cell1,379.761201044675,910.131381183495,28296.4344938833
cell1,381.523842398531,642.390234688862,33624.4777986653
cell1,382.257461174759,866.912317171301,13825.0259551674
cell1,382.432947582016,968.712265185192,6324.91216426684
cell1,382.548168122666,645.913541449526,15061.4336209556
cell1,383.716799788707,836.0187305177,42296.4664338929
cell1,382.869772926509,926.492885995507,31216.6132170002
cell1,383.349625173419,725.569822150586,4294.06437417746
cell1,383.849728999589,933.324137412798,36960.0931768415
cell1,383.457490520215,964.526151843469,4200.78071301398
cell1,384.545186366021,785.901246639462,7941.82517996874
cell1,384.136462546016,892.206189295746,15842.7176709351
cell1,384.749466146159,912.731965564569,29785.2377345094
cell1,385.012630538838,944.559076572858,3377.36079756147
cell1,386.397136945821,801.768863754795,26441.9989633479
cell1,386.093474492711,827.379802996043,27669.6550239015
cell1,386.017793375903,850.702170303012,6919.806314223
cell1,385.923553271384,857.750941994823,14353.0020043174
cell1,385.427284545011,886.87123671337,8938.679935948
cell1,386.299547687454,898.645832588004,8724.76514440271
cell1,386.735774081486,867.226719257496,15952.8225292547
cell1,386.859199919352,874.212225560288,5981.4969121034
cell1,386.797718998057,904.93117733207,5718.28272131983
cell1,386.41089565969,971.44862423415,4156.08918919479
cell1,387.928627554607,818.3847277447,6450.84852119345
cell1,387.662924351019,918.326713818859,30249.1965932874
cell1,388.886706518542,690.899922028823,2643.38477402951
cell1,389.813438102454,759.56381282431,8009.29217514212
cell1,389.055885044158,844.87401735294,2154.59274121138
cell1,390.400080164323,638.03213563977,40106.6576725279
cell1,389.788879088247,938.620050415002,23536.8479776684
cell1,391.038971581798,721.645364126912,7902.01283634682
cell1,390.068502459192,801.063764941936,12188.7739828445
cell1,391.380172191397,880.827562419669,13262.6409108593
cell1,391.286281594616,890.89686050013,16082.7898151657
cell1,390.345440373555,931.498698162573,33809.9528365606
cell1,390.607861237168,956.164391815309,4129.44786649806
cell1,392.538905381302,784.883267991266,5533.87791813181
cell1,392.499054316436,949.536478128667,8306.59796473907
cell1,393.165828846167,791.247926709215,1957.34851235589
cell1,392.827100103261,821.978809792769,14317.6573273888
cell1,393.507153418627,837.553311890828,26368.9035672875
cell1,393.417580945157,915.636025220232,31004.8429047743
cell1,393.967848889515,963.761088414316,5628.70280646716
cell1,394.289277433318,871.20382513115,17244.4981640456
cell1,394.053239820039,902.421306895235,7089.94710957587
cell1,394.833270034916,635.750844364965,33731.3275116742
cell1,394.830297528427,684.566016182626,5352.56394757372
cell1,395.779556460455,852.33936470919,16866.003284862
cell1,394.958017249892,884.974161409075,8523.74696203541
